id,tweet-id-rtd
29946590,552783667052167168
171877288,552783667052167168
2332541603,552783667052167168
277083194,552783667052167168
251106916,552783667052167168
182753756,552783667052167168
33325680,552783667052167168
15580422,552783667052167168
955847280,552783667052167168
153799065,552783667052167168
313545505,552783667052167168
19418234,552783667052167168
872054400,552783667052167168
22504984,552783667052167168
407718503,552783667052167168
503154580,552783667052167168
117363088,552783667052167168
14503519,552783667052167168
303596594,552783667052167168
17535480,552783667052167168
980206908,552783667052167168
23750409,552783667052167168
21191922,552783667052167168
13445552,552783667052167168
1468968181,552783667052167168
110779455,552783667052167168
63786351,552783667052167168
2733138920,552783667052167168
2287334616,552783667052167168
1213109557,552783667052167168
25274244,552783667052167168
105077093,552783667052167168
25967830,552783667052167168
594242499,552783667052167168
384833660,552783667052167168
12336662,552783667052167168
156408874,552783667052167168
36675401,552783667052167168
411729255,552783667052167168
221977845,552783667052167168
347784852,552783667052167168
217135835,552783667052167168
51080750,552783667052167168
169122245,552783667052167168
3827311,552783667052167168
215372298,552783667052167168
317895964,552783667052167168
153316856,552783667052167168
611658618,552783667052167168
195056231,552783667052167168
122942349,552783667052167168
247509419,552783667052167168
138434904,552783667052167168
260702525,552783667052167168
2742802725,552783667052167168
483968823,552783667052167168
19225482,552783667052167168
188691055,552783667052167168
1119878233,552783667052167168
311666137,552783667052167168
49295438,552783667052167168
463610636,552783667052167168
273500415,552783667052167168
2437623278,552783667052167168
50888542,552783667052167168
143027594,552783667052167168
460068872,552783667052167168
326038506,552783667052167168
333905246,552783667052167168
1329172627,552783667052167168
61620531,552783667052167168
585993254,552783667052167168
1033666782,552783667052167168
891321444,552783667052167168
15462317,552783667052167168
1080375390,552783667052167168
159146257,552783667052167168
137250259,552783667052167168
1364046816,552783667052167168
14363033,552783667052167168
2944966114,552783667052167168
99949871,552783667052167168
1860719869,552783667052167168
15139134,552783667052167168
368431628,552783667052167168
89034610,552783667052167168
14849808,552783667052167168
102469866,552783667052167168
31734661,552783667052167168
96744419,552783667052167168
1543968967,552783667052167168
158763055,552783667052167168
150979960,552783667052167168
99136274,552783667052167168
303099070,552783667052167168
2340899418,552783667052167168
1908598326,552783667052167168
2288598626,552783667052167168
186402725,552783667052167168
292234592,552783667052167168
60317203,552783667052167168
389510244,552783667052167168
69802296,552783667052167168
614420245,552783667052167168
384821735,552783667052167168
492259816,552783667052167168
133226627,552783667052167168
244286442,552783667052167168
18674874,552783667052167168
1368747308,552783667052167168
7155842,552783667052167168
1004665770,552783667052167168
2601425573,552783667052167168
38181590,552783667052167168
37975370,552783667052167168
532333893,552783667052167168
1722735145,552783667052167168
290630481,552783667052167168
255449554,552783667052167168
1923783697,552783667052167168
225929966,552783667052167168
1370949954,552783667052167168
167759976,552783667052167168
13066872,552783667052167168
131378763,552783667052167168
181524922,552783667052167168
132558545,552783667052167168
24520567,552783667052167168
974677225,552785375161499649
633893397,552785375161499649
2584158192,552785375161499649
141239737,552785375161499649
226935303,552785375161499649
735705336,552785375161499649
47767468,552785375161499649
167718512,552785375161499649
26029976,552785375161499649
261642915,552785375161499649
164464150,552785375161499649
2327474819,552785375161499649
100564707,552785375161499649
19908830,552785375161499649
193667532,552785375161499649
50272527,552785375161499649
1000220582,552785375161499649
594503320,552785375161499649
31085388,552785375161499649
206986373,552785375161499649
2533091000,552785375161499649
35092253,552785375161499649
2767444023,552785375161499649
234387795,552785375161499649
610321109,552785375161499649
39024186,552785375161499649
301285218,552785375161499649
370632885,552785375161499649
28686633,552785375161499649
18409578,552785375161499649
607521783,552785375161499649
45524806,552785375161499649
139121262,552785375161499649
270946443,552785375161499649
949918554,552785375161499649
114173929,552785375161499649
312830331,552785375161499649
230263964,552785375161499649
59574807,552785375161499649
146477177,552785375161499649
492181142,552785375161499649
100019107,552785375161499649
2904610481,552785375161499649
201343320,552785375161499649
51670985,552785375161499649
200728114,552785375161499649
70331549,552785375161499649
18629425,552785375161499649
349083499,552785375161499649
208680488,552785375161499649
80391378,552785375161499649
1229170682,552785375161499649
68742579,552785375161499649
2168110979,552785375161499649
972936630,552785375161499649
19775705,552785375161499649
205321210,552785375161499649
2299741637,552785375161499649
76660943,552785375161499649
194605392,552785375161499649
1371750338,552785375161499649
415673746,552785375161499649
55591957,552785375161499649
54727574,552785375161499649
362193304,552785375161499649
20937305,552785375161499649
2463065714,552785375161499649
169919661,552785375161499649
14833053,552785375161499649
2567292679,552785375161499649
161703692,552785375161499649
1880399689,552785375161499649
164032679,552785375161499649
380790675,552785375161499649
345148894,552785375161499649
271500010,552785375161499649
1511029958,552785375161499649
228342202,552785375161499649
841134679,552785375161499649
1610238266,552785375161499649
117033455,552785375161499649
2717707365,552785375161499649
257669524,552785375161499649
388492284,552785375161499649
342015268,552785375161499649
15230167,552785375161499649
49609777,552785375161499649
412500992,552785375161499649
513178787,552785375161499649
24545879,552785375161499649
67772538,552785375161499649
176876877,552785375161499649
285626968,552785375161499649
302834821,552785375161499649
2228222246,552785375161499649
592111705,552785375161499649
56819028,552785375161499649
16294017,552785375161499649
39121840,552785375161499649
117391886,552785375161499649
487979034,552785375161499649
28032218,552785375161499649
2225533170,552785375161499649
383906888,552785375161499649
156977601,552785375161499649
2348783695,552785375161499649
57617942,552791196247269378
128252865,552791196247269378
56030702,552791196247269378
1585031204,552791196247269378
2728944547,552791196247269378
1264123572,552791196247269378
84532640,552791196247269378
288302955,552791196247269378
2459958124,552791196247269378
1225259923,552791196247269378
1642989884,552791196247269378
1446871488,552791196247269378
79717161,552791196247269378
193659129,552791196247269378
868389188,552791196247269378
555240736,552791196247269378
1447399273,552791196247269378
2784180042,552791196247269378
238054751,552791196247269378
265058338,552791196247269378
25768358,552791196247269378
114259115,552791196247269378
8744822,552791196247269378
52514094,552791196247269378
172738190,552791196247269378
14175873,552791196247269378
463216878,552791196247269378
2441854915,552791196247269378
915603715,552791196247269378
2179005980,552791196247269378
237051272,552791196247269378
1125348655,552791196247269378
96356114,552791196247269378
1116819583,552791196247269378
100721230,552791196247269378
400167205,552791196247269378
249976729,552791196247269378
26987904,552791196247269378
238625906,552791196247269378
33827440,552791196247269378
594559323,552791196247269378
57037433,552791196247269378
72676415,552791196247269378
128212943,552791196247269378
2798024147,552791196247269378
79292564,552791196247269378
140330566,552791196247269378
45674320,552791196247269378
16292883,552791196247269378
167586252,552791196247269378
359881870,552791196247269378
204332636,552791196247269378
376326151,552791196247269378
239965190,552791196247269378
274689028,552791196247269378
221324699,552791196247269378
131146828,552791196247269378
1496484942,552791196247269378
15107151,552791196247269378
36614207,552791196247269378
2965404137,552791196247269378
1662485388,552791196247269378
1175013367,552791196247269378
68698854,552791196247269378
1000220582,552791196247269378
32637134,552791196247269378
320615023,552791196247269378
86905680,552791196247269378
161443863,552791196247269378
1569015134,552791196247269378
94875992,552791196247269378
95165911,552791196247269378
593046181,552791196247269378
2263954607,552791196247269378
849126716,552791196247269378
16634289,552791196247269378
396681381,552791196247269378
276869121,552791196247269378
30067440,552791196247269378
20238817,552791196247269378
147406918,552791196247269378
298548921,552791196247269378
2943024549,552791196247269378
2239868623,552791196247269378
2367047600,552791196247269378
464581401,552791196247269378
1016346067,552791196247269378
121170001,552791196247269378
333910011,552791196247269378
425346315,552791196247269378
233199375,552791196247269378
2838032878,552791196247269378
311315799,552791196247269378
222223540,552791196247269378
2655895002,552791196247269378
47119414,552791196247269378
30996396,552791196247269378
152634731,552791196247269378
146692961,552791196247269378
503708957,552791196247269378
821815562,552791196247269378
158777235,552791196247269378
33120273,552791196247269378
159227053,552791196247269378
116479801,552791196247269378
2783338304,552791196247269378
1034284633,552791196247269378
2405061455,552791196247269378
86511895,552791196247269378
85276451,552791196247269378
131034520,552791196247269378
181764671,552791196247269378
79773215,552791196247269378
2601652964,552791196247269378
1570309064,552791196247269378
2881291342,552791196247269378
601687972,552791196247269378
2238993390,552791196247269378
803667060,552791196247269378
83350407,552791196247269378
18495961,552791196247269378
2481663154,552791196247269378
2890060061,552791196247269378
362918986,552791196247269378
392351966,552791196247269378
405857563,552791196247269378
2934578015,552791196247269378
55758774,552791196247269378
36028565,552791196247269378
196558787,552791196247269378
17708177,552791196247269378
167733635,552791196247269378
376696493,552791196247269378
1289511416,552791196247269378
1975005320,552791196247269378
2167875208,552791196247269378
2869386886,552791196247269378
352910526,552791196247269378
302834821,552791196247269378
188202086,552791196247269378
111766763,552791196247269378
2193039407,552791196247269378
261612663,552791196247269378
27187953,552791196247269378
1488609632,552791196247269378
1956935636,552791196247269378
47321124,552791196247269378
100376562,552791196247269378
2693325048,552791196247269378
568950894,552791196247269378
93727691,552791196247269378
17392607,552791196247269378
52444676,552791196247269378
6359442,552791196247269378
2401341360,552791196247269378
551737362,552791196247269378
80856883,552791196247269378
1921306808,552791196247269378
797129312,552791196247269378
1252433096,552791196247269378
2375881876,552791196247269378
410421354,552791196247269378
584277638,552791196247269378
418662586,552791196247269378
26430966,552791196247269378
366723902,552791196247269378
233968843,552791196247269378
2377958996,552791196247269378
342197250,552791196247269378
9129922,552791196247269378
2718124208,552791196247269378
1016541060,552791196247269378
206360779,552791196247269378
328074266,552791196247269378
98281508,552791196247269378
1213912765,552791196247269378
412940730,552791196247269378
2812733533,552791196247269378
507610376,552791196247269378
176906670,552791196247269378
1896447948,552791196247269378
26330510,552791196247269378
231065341,552791196247269378
1081737684,552791196247269378
80784676,552791196247269378
74707325,552791196247269378
3814021,552791196247269378
446331817,552791196247269378
46212598,552791196247269378
62624914,552791196247269378
415538964,552791196247269378
590790404,552791196247269378
2835352934,552791196247269378
123565826,552791196247269378
138351520,552791196247269378
1305469280,552791196247269378
53342260,552791196247269378
144061008,552791196247269378
81028363,552791196247269378
101860878,552791196247269378
29511225,552791196247269378
128745354,552791196247269378
2156561740,552791196247269378
712325094,552791196247269378
1406786078,552791196247269378
110978692,552791196247269378
36994693,552791196247269378
235439878,552791196247269378
86353764,552791196247269378
2195447556,552791196247269378
569578525,552791196247269378
220728454,552791196247269378
1398823758,552791196247269378
48654466,552791196247269378
716470664,552791196247269378
475540856,552791196247269378
264267448,552791196247269378
511398307,552791196247269378
376489936,552791196247269378
32905624,552791196247269378
268808422,552791196247269378
155634198,552791196247269378
2371224650,552791196247269378
2323542828,552791196247269378
2571280778,552791196247269378
452662254,552791196247269378
425153998,552791578893619200
23337091,552791578893619200
229556037,552791578893619200
54082121,552791578893619200
66322055,552791578893619200
310795804,552791578893619200
61700130,552791578893619200
610321109,552791578893619200
524330987,552791578893619200
5511332,552791578893619200
338923286,552791578893619200
47692485,552791578893619200
2459958124,552791578893619200
27016831,552791578893619200
59425403,552791578893619200
56661680,552791578893619200
227110281,552791578893619200
2482557229,552791578893619200
82428918,552791578893619200
26961730,552791578893619200
504651015,552791578893619200
15672869,552791578893619200
14939981,552791578893619200
242299173,552791578893619200
268992090,552791578893619200
264253856,552791578893619200
26988820,552791578893619200
80086323,552791578893619200
55483778,552791578893619200
408390796,552791578893619200
196604360,552791578893619200
173491241,552791578893619200
181426483,552791578893619200
869696239,552791578893619200
235093099,552791578893619200
80807165,552791578893619200
233540416,552791578893619200
357042173,552791578893619200
849126716,552791578893619200
135810107,552791578893619200
12782472,552791578893619200
260824370,552791578893619200
396027819,552791578893619200
21644717,552791578893619200
24830707,552791578893619200
199073023,552791578893619200
34908348,552791578893619200
84818482,552791578893619200
23078410,552791578893619200
226630966,552791578893619200
281597940,552791578893619200
759030,552791578893619200
356765427,552791578893619200
21446396,552791578893619200
472728285,552791578893619200
2779536504,552791578893619200
17232177,552791578893619200
270487539,552791578893619200
2837961365,552791578893619200
5128551,552791578893619200
2842121597,552791578893619200
341252467,552791578893619200
554677342,552791578893619200
253330008,552791578893619200
34337326,552791578893619200
48850962,552791578893619200
377279333,552791578893619200
230496886,552791578893619200
1409352133,552791578893619200
7699152,552791578893619200
84851558,552791578893619200
1625425388,552791578893619200
63092207,552791578893619200
151005270,552791578893619200
500592324,552791578893619200
15673229,552791578893619200
46180524,552791578893619200
2360919530,552791578893619200
222140155,552791578893619200
145871359,552791578893619200
22099292,552791578893619200
199938696,552791578893619200
94323249,552791578893619200
5566692,552791578893619200
298299421,552791578893619200
2606419187,552791578893619200
2303119549,552791578893619200
196663288,552791578893619200
1630992878,552791578893619200
59267871,552791578893619200
170573922,552791578893619200
26900833,552791578893619200
107021785,552791578893619200
576531737,552791578893619200
424624761,552791578893619200
148472626,552791578893619200
40221206,552791578893619200
269096198,552791578893619200
275814987,552791578893619200
258869333,552791578893619200
2175437676,552791578893619200
50355940,552791578893619200
18957966,552791578893619200
16422138,552791578893619200
360679213,552791578893619200
1375078566,552791578893619200
21992401,552791578893619200
234751415,552791578893619200
31319544,552791578893619200
75301219,552791578893619200
44891576,552791578893619200
494409515,552791578893619200
111317933,552791578893619200
38357533,552791578893619200
2505615402,552791578893619200
1255285639,552791578893619200
365468068,552791578893619200
16713568,552791578893619200
113073729,552791578893619200
20064015,552791578893619200
1344341454,552791578893619200
117732244,552791578893619200
54610288,552791578893619200
129786522,552791578893619200
263900314,552791578893619200
274432419,552791578893619200
147285665,552791578893619200
216637005,552791578893619200
18617877,552791578893619200
1035798475,552791578893619200
27593353,552791578893619200
2765431973,552791578893619200
392486975,552791578893619200
32883696,552791578893619200
2512040634,552791578893619200
93723783,552791578893619200
21457771,552791578893619200
2903907959,552791578893619200
19642191,552791578893619200
1413861,552791578893619200
30690944,552791578893619200
212322085,552791578893619200
306445594,552791578893619200
40350554,552791578893619200
17873248,552791578893619200
795058501,552791578893619200
252303653,552791578893619200
904132304,552791578893619200
382871566,552791578893619200
48211947,552791578893619200
295121873,552791578893619200
2227411866,552791578893619200
410016521,552791578893619200
312517209,552791578893619200
213791023,552791578893619200
19127750,552791578893619200
393542233,552791578893619200
229413105,552791578893619200
58111812,552791578893619200
32975005,552791578893619200
114384950,552791578893619200
498945779,552791578893619200
60529347,552791578893619200
1581808267,552791578893619200
28414671,552791578893619200
286232915,552791578893619200
180014124,552791578893619200
416694049,552791578893619200
275656916,552791578893619200
1906093856,552791578893619200
110668551,552791578893619200
2802188862,552791578893619200
20773034,552791578893619200
27675885,552791578893619200
179715655,552791578893619200
92306169,552791578893619200
2148773654,552791578893619200
19289340,552791578893619200
373704492,552791578893619200
58738386,552791578893619200
195859020,552791578893619200
216343825,552791578893619200
632290246,552791578893619200
81705668,552791578893619200
2536414506,552791578893619200
162839038,552791578893619200
288416578,552791578893619200
1900660572,552791578893619200
69378520,552791578893619200
27394027,552791578893619200
7708032,552791578893619200
101250753,552791578893619200
20976129,552791578893619200
383045917,552791578893619200
1323144073,552791578893619200
111867663,552791578893619200
191546707,552791578893619200
140467741,552791578893619200
2178564576,552791578893619200
201089065,552791578893619200
894369548,552791578893619200
40507239,552791578893619200
27818323,552791578893619200
2904002861,552791578893619200
26972845,552791578893619200
128516510,552791578893619200
2477789767,552791578893619200
22543231,552791578893619200
253831605,552791578893619200
460235330,552791578893619200
386685450,552791578893619200
311664485,552791578893619200
843576494,552791578893619200
315691322,552791578893619200
59265575,552791578893619200
1126340550,552791578893619200
21352591,552791578893619200
2597848606,552791578893619200
236935728,552791578893619200
2846809522,552791578893619200
52262367,552791578893619200
134550855,552791578893619200
53982536,552791578893619200
43579011,552791578893619200
41340883,552791578893619200
18536530,552791578893619200
168754949,552791578893619200
294819884,552791578893619200
930279642,552791578893619200
167459396,552791578893619200
54829973,552791578893619200
2274015055,552791578893619200
2812127982,552791578893619200
309674204,552791578893619200
55671818,552791578893619200
1270831045,552791578893619200
71676966,552791578893619200
535571529,552791578893619200
19152431,552791578893619200
252686705,552791578893619200
90181058,552791578893619200
158080256,552791578893619200
507960732,552791578893619200
731838612,552791578893619200
105961789,552791578893619200
552853052,552791578893619200
1405897644,552791578893619200
138311712,552791578893619200
14517495,552791578893619200
68329586,552791578893619200
26552065,552791578893619200
22334025,552791578893619200
255466180,552791578893619200
245826618,552791578893619200
127862656,552791578893619200
14812037,552791578893619200
181306231,552791578893619200
26664065,552791578893619200
2825493406,552791578893619200
2867660241,552791578893619200
192766844,552791578893619200
72161781,552791578893619200
163998607,552791578893619200
25625062,552791578893619200
918886052,552791578893619200
2724318771,552791578893619200
46147020,552791578893619200
263605161,552791578893619200
2787635659,552791578893619200
350852785,552791578893619200
221519748,552791578893619200
593736606,552791578893619200
292531906,552791578893619200
64591872,552791578893619200
188219948,552791578893619200
2932592417,552791578893619200
2775448345,552791578893619200
193425607,552791578893619200
23041245,552791578893619200
2933359108,552791578893619200
33674489,552792544132997121
2789317025,552792544132997121
15877257,552792544132997121
67882394,552792544132997121
558903596,552792544132997121
330278430,552792544132997121
16433953,552792544132997121
437006876,552792544132997121
418872109,552792544132997121
198859248,552792544132997121
82019169,552792544132997121
167791259,552792544132997121
234379267,552792544132997121
19853151,552792544132997121
31443963,552792544132997121
95726003,552792544132997121
104772578,552792544132997121
18719719,552792544132997121
212761273,552792544132997121
1151932400,552792544132997121
1001679884,552792544132997121
1088806153,552792544132997121
1696467818,552792544132997121
2723328987,552792544132997121
2812645651,552792544132997121
22717923,552792544132997121
211345785,552792544132997121
2497194778,552792544132997121
2726862579,552792544132997121
1097303936,552792544132997121
19416225,552792544132997121
137402407,552792544132997121
419181815,552792544132997121
422625426,552792544132997121
567704113,552792544132997121
126906229,552792544132997121
29408501,552792544132997121
195328083,552792544132997121
2932984086,552792544132997121
56389220,552792544132997121
292482399,552792544132997121
172884285,552792544132997121
2787938268,552792544132997121
17229873,552792544132997121
21187708,552792544132997121
464390365,552792544132997121
2424936367,552792544132997121
32324834,552792544132997121
2646632179,552792544132997121
56079508,552792544132997121
14349660,552792544132997121
24524962,552792544132997121
16604813,552792544132997121
1000220582,552792544132997121
2897983105,552792544132997121
326360024,552792544132997121
219043447,552792544132997121
8744822,552792544132997121
116140292,552792544132997121
117033455,552792544132997121
16689353,552792544132997121
433254827,552792544132997121
2763922588,552792544132997121
16343811,552792544132997121
108949297,552792544132997121
21849028,552792544132997121
605685677,552792544132997121
440552626,552792544132997121
244012924,552792544132997121
214274042,552792544132997121
772326630,552792544132997121
41727242,552792544132997121
218048726,552792544132997121
2202375985,552792544132997121
266453538,552792544132997121
218609908,552792544132997121
362729344,552792544132997121
159223851,552792544132997121
443907963,552792544132997121
45356102,552792544132997121
49569394,552792544132997121
2329036873,552792544132997121
105200182,552792544132997121
2936223325,552792544132997121
54042025,552792544132997121
419951447,552792544132997121
559358491,552792544132997121
275673712,552792544132997121
323749099,552792544132997121
196558787,552792544132997121
56399310,552792544132997121
846171444,552792544132997121
348790610,552792544132997121
586995273,552792544132997121
117676370,552792544132997121
236611723,552792544132997121
346494533,552792544132997121
99493250,552792544132997121
31694460,552792544132997121
13510542,552792544132997121
2250036845,552792544132997121
51145169,552792544132997121
16570847,552792544132997121
104007879,552792544132997121
44442434,552792544132997121
341014415,552792544132997121
2369010655,552792544132997121
1059686779,552792544132997121
26146296,552792544132997121
2904610481,552792544132997121
1868138472,552792544132997121
265661377,552792544132997121
2310823590,552792544132997121
1255285639,552792544132997121
345148894,552792544132997121
1484891816,552792544132997121
406143695,552792544132997121
18601182,552792544132997121
228419576,552792544132997121
84283508,552792544132997121
298488764,552792544132997121
315663860,552792544132997121
136453638,552792544132997121
65457986,552792544132997121
58514223,552792544132997121
559910124,552792544132997121
2231686799,552792544132997121
424250545,552792544132997121
2231555498,552792544132997121
1427336462,552792544132997121
24955570,552792544132997121
21939869,552792544132997121
2245357513,552792544132997121
445564962,552792544132997121
2356642183,552792544132997121
538185864,552792544132997121
2278189958,552792544132997121
329906404,552792544132997121
756626180,552792544132997121
269259859,552792544132997121
14355546,552792544132997121
1386648584,552792544132997121
461494325,552792544132997121
427577754,552792544132997121
2368853028,552792544132997121
438848563,552792544132997121
1553691570,552792544132997121
532333893,552792544132997121
2515308556,552792544132997121
2869564975,552792544132997121
94906376,552792544132997121
309916899,552792544132997121
42914707,552792802309181440
381487324,552792802309181440
153132339,552792802309181440
168792931,552792802309181440
47437213,552792802309181440
546547994,552792802309181440
16634289,552792802309181440
85515144,552792802309181440
99493250,552792802309181440
245790878,552792802309181440
1272246541,552792802309181440
47644339,552792802309181440
1690327352,552792802309181440
363598559,552792802309181440
19856097,552792802309181440
717826254,552792802309181440
22502534,552792802309181440
17652946,552792802309181440
81069244,552792802309181440
2172696153,552792802309181440
382920750,552792802309181440
18598424,552792802309181440
95970261,552792802309181440
2180912060,552792802309181440
1078643245,552792802309181440
2346731024,552792802309181440
22107848,552792802309181440
94209518,552792802309181440
81077957,552792802309181440
2830603619,552792802309181440
380449827,552792802309181440
43133293,552792802309181440
105711343,552792802309181440
780020227,552792802309181440
886820142,552792802309181440
383712645,552792802309181440
868203535,552792802309181440
715093105,552792802309181440
114023018,552792802309181440
107757289,552792802309181440
1482826123,552792802309181440
2827584341,552792802309181440
19027495,552792802309181440
195276544,552792802309181440
98288802,552792802309181440
152547435,552792802309181440
110155949,552792802309181440
156223558,552792802309181440
2891267758,552792802309181440
43809995,552792802309181440
141238204,552792802309181440
152204833,552792802309181440
18639267,552792802309181440
2729051702,552792802309181440
97327464,552792802309181440
68571425,552792802309181440
266900812,552792802309181440
46647466,552792802309181440
139300155,552792802309181440
49854789,552792802309181440
156648715,552792802309181440
339746115,552792802309181440
376670192,552792802309181440
263551143,552792802309181440
303784902,552792802309181440
587270403,552792802309181440
81523680,552792802309181440
2210618431,552792802309181440
978129595,552792802309181440
40825205,552792802309181440
279633763,552792802309181440
126895479,552792802309181440
287127794,552792802309181440
83806250,552792802309181440
87277972,552792802309181440
81398819,552792802309181440
383027066,552792802309181440
81861699,552792802309181440
266464769,552792802309181440
2920351280,552792802309181440
549897040,552792802309181440
165994972,552792802309181440
73352747,552792802309181440
288811689,552792802309181440
532333893,552792802309181440
1725724380,552792802309181440
